city,state,datetime,latitude,longitude,co,no,no2,o3,pm10,pm25,humidity,so2,temperature,hour,day_of_week,month,is_weekend,morning_rush,evening_rush,season
Aizawl,Mizoram,2025-03-03 12:30:00,23.7176342,92.7192841,0.06,0.92,0.1,2.82,107.0,16.0,39.64,1.72,,12,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 12:45:00,23.7176342,92.7192841,0.06,0.56,0.0,2.71,107.0,13.33,42.91,1.67,,12,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 13:00:00,23.7176342,92.7192841,0.06,0.83,0.0,2.64,100.0,7.0,44.54,1.67,,13,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 13:15:00,23.7176342,92.7192841,0.06,0.71,0.0,2.47,100.0,7.0,46.48,1.72,,13,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 13:45:00,23.7176342,92.7192841,0.06,0.88,0.0,0.9,100.0,7.0,46.34,1.66,,13,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 14:15:00,23.7176342,92.7192841,0.06,1.01,0.0,0.86,108.0,16.0,47.76,1.65,,14,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 14:45:00,23.7176342,92.7192841,0.06,0.87,0.0,1.5,108.0,12.0,47.3,1.65,,14,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 15:45:00,23.7176342,92.7192841,0.06,0.65,0.0,1.93,119.0,11.0,41.92,1.72,,15,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 16:30:00,23.7176342,92.7192841,0.06,0.83,0.0,1.36,102.0,10.0,49.96,1.72,,16,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 16:45:00,23.7176342,92.7192841,0.06,0.84,0.0,0.86,102.0,10.0,52.46,1.65,,16,0,3,0,0,0,2
Aizawl,Mizoram,2025-03-03 17:00:00,23.7176342,92.7192841,0.06,0.59,0.0,1.07,103.0,14.0,55.44,1.72,,17,0,3,0,0,1,2
Aizawl,Mizoram,2025-03-03 17:15:00,23.7176342,92.7192841,0.06,0.78,0.0,0.9,103.0,14.0,57.98,1.66,,17,0,3,0,0,1,2
Aizawl,Mizoram,2025-03-03 17:30:00,23.7176342,92.7192841,0.06,0.92,0.0,0.43,103.0,14.0,59.92,1.67,,17,0,3,0,0,1,2
Amritsar,Punjab,2025-02-19 01:45:00,31.62,74.876512,1.71,19.28,12.75,33.37,88.5,37.26,65.25,24.43,14.38,1,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 02:00:00,31.62,74.876512,1.75,13.27,13.5,35.25,92.3,37.26,65.49,25.22,14.59,2,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 02:15:00,31.62,74.876512,1.85,13.85,12.82,31.09,92.3,37.26,65.5,26.4,14.63,2,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 02:30:00,31.62,74.876512,1.59,14.92,12.93,37.17,85.5,36.93,65.24,22.76,14.36,2,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 02:45:00,31.62,74.876512,2.0,11.08,13.54,26.51,97.6,43.18,65.26,28.53,14.34,2,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 03:00:00,31.62,74.876512,2.07,15.12,12.46,31.77,104.2,43.18,65.24,29.6,14.35,3,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 03:15:00,31.62,74.876512,2.14,15.3,11.32,24.44,104.2,43.18,65.24,30.77,14.33,3,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 03:30:00,31.62,74.876512,1.95,10.91,15.79,31.3,92.3,42.98,65.62,27.72,14.69,3,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 03:45:00,31.62,74.876512,2.24,15.03,12.94,34.12,108.9,51.12,65.32,31.93,14.38,3,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 04:00:00,31.62,74.876512,0.76,15.34,12.62,33.0,114.8,51.12,65.27,11.05,14.3,4,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 04:15:00,31.62,74.876512,0.8,13.28,13.72,36.1,114.8,51.12,65.24,11.5,14.22,4,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 04:30:00,31.62,74.876512,2.2,9.54,13.02,25.38,104.2,50.5,65.3,31.61,14.37,4,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 04:45:00,31.62,74.876512,0.88,12.27,15.22,33.12,113.1,50.67,65.28,12.49,14.25,4,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 05:00:00,31.62,74.876512,0.88,11.98,13.85,30.6,111.0,50.67,65.24,12.62,14.21,5,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 05:15:00,31.62,74.876512,0.88,13.82,15.87,31.87,111.0,50.67,65.25,12.79,14.22,5,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 05:30:00,31.62,74.876512,0.86,14.7,10.55,33.4,114.8,50.71,65.3,12.23,14.26,5,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 05:45:00,31.62,74.876512,0.92,14.17,16.51,30.62,110.2,53.74,65.99,13.01,14.93,5,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 06:00:00,31.62,74.876512,0.91,11.83,14.76,25.89,109.3,53.74,65.27,12.9,14.29,6,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 06:15:00,31.62,74.876512,0.92,12.92,13.29,35.91,109.3,53.74,65.38,13.06,14.38,6,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 06:30:00,31.62,74.876512,0.91,11.85,11.37,38.65,111.0,53.61,65.23,13.11,14.22,6,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 06:45:00,31.62,74.876512,0.89,12.72,13.62,37.32,105.2,53.33,65.31,12.53,14.32,6,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 07:00:00,31.62,74.876512,0.83,10.97,17.19,24.86,100.0,53.33,65.32,11.9,14.33,7,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 07:15:00,31.62,74.876512,0.84,9.76,13.33,28.67,100.0,53.33,65.32,12.02,14.29,7,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 07:30:00,31.62,74.876512,0.9,12.65,10.66,38.26,109.3,53.34,65.24,13.09,14.27,7,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 07:45:00,31.62,74.876512,0.79,12.51,14.37,28.54,102.1,49.04,65.24,11.19,14.23,7,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 08:00:00,31.62,74.876512,0.87,11.44,12.36,29.25,104.7,49.04,65.24,11.54,14.24,8,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 08:15:00,31.62,74.876512,0.98,12.61,13.19,58.56,104.7,49.04,65.27,14.08,14.27,8,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 08:30:00,31.62,74.876512,0.81,10.87,9.53,35.0,100.0,49.37,65.24,11.71,14.23,8,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 08:45:00,31.62,74.876512,1.02,11.64,14.25,27.33,110.8,53.28,65.28,14.43,14.3,8,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 09:00:00,31.62,74.876512,0.73,3.62,15.99,33.97,118.5,53.28,65.3,10.54,14.32,9,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 09:15:00,31.62,74.876512,0.11,4.06,16.08,29.32,118.5,53.28,65.34,1.24,14.4,9,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 09:30:00,31.62,74.876512,1.01,10.21,10.93,36.41,104.7,52.9,65.29,13.96,14.31,9,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 09:45:00,31.62,74.876512,0.0,97.17,25.97,25.46,124.4,57.92,65.1,0.0,14.37,9,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 10:00:00,31.62,74.876512,0.0,10.18,14.69,27.33,131.9,57.92,64.74,0.0,14.44,10,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 10:15:00,31.62,74.876512,0.0,9.95,34.84,31.62,131.9,57.92,64.52,0.0,14.46,10,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 10:30:00,31.62,74.876512,0.0,7.39,26.74,25.18,118.5,57.77,66.09,0.0,22.42,10,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 10:45:00,31.62,74.876512,0.0,11.86,21.12,25.45,124.5,54.9,64.21,0.0,14.52,10,2,2,0,1,0,1
Amritsar,Punjab,2025-02-19 11:00:00,31.62,74.876512,0.0,15.51,21.97,42.54,115.2,54.9,64.04,0.0,14.54,11,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 11:15:00,31.62,74.876512,0.0,12.79,15.8,32.64,115.2,54.9,63.91,0.0,14.54,11,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 11:30:00,31.62,74.876512,0.0,7.5,28.99,27.54,131.9,55.13,64.34,0.0,14.49,11,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 11:45:00,31.62,74.876512,0.0,16.02,15.49,23.59,104.0,40.85,63.89,0.0,14.57,11,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 12:00:00,31.62,74.876512,0.9,14.02,14.23,27.22,90.1,40.85,63.92,11.14,14.61,12,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 12:15:00,31.62,74.876512,1.25,12.68,14.6,29.55,90.1,40.85,63.82,17.67,15.07,12,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 12:30:00,31.62,74.876512,0.0,11.98,14.84,29.17,115.2,42.1,63.93,0.0,14.55,12,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 12:45:00,31.62,74.876512,1.22,12.76,16.84,30.95,80.7,40.63,63.78,17.45,15.04,12,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 13:00:00,31.62,74.876512,1.24,14.2,15.03,29.71,69.0,40.63,63.97,17.62,15.4,13,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 13:15:00,31.62,74.876512,1.3,7.66,17.25,29.84,69.0,40.63,64.44,18.58,15.35,13,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 13:30:00,31.62,74.876512,1.25,16.2,15.7,35.47,90.1,40.64,63.81,17.67,15.25,13,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 13:45:00,31.62,74.876512,1.2,8.53,18.52,32.18,69.9,33.44,64.37,17.05,14.69,13,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 14:00:00,31.62,74.876512,1.21,14.23,17.33,37.17,70.9,33.44,64.55,17.29,14.51,14,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 14:15:00,31.62,74.876512,1.29,10.84,15.67,33.53,70.9,33.44,64.64,18.21,14.49,14,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 14:30:00,31.62,74.876512,1.31,16.52,16.65,29.67,69.0,33.6,64.3,19.1,15.31,14,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 14:45:00,31.62,74.876512,1.88,15.09,17.3,25.66,70.7,27.93,64.99,27.21,14.43,14,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 15:00:00,31.62,74.876512,2.2,14.62,16.49,28.3,70.4,27.93,65.09,31.28,14.43,15,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 15:15:00,31.62,74.876512,2.36,4.71,11.34,29.76,70.4,27.93,65.03,33.71,14.4,15,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 15:30:00,31.62,74.876512,1.52,15.52,18.16,29.65,70.9,28.36,64.86,21.64,14.46,15,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 15:45:00,31.62,74.876512,1.94,10.25,13.06,40.95,76.6,26.69,65.32,27.74,14.39,15,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 16:00:00,31.62,74.876512,0.89,12.14,16.39,40.63,84.6,26.69,65.4,12.78,14.4,16,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 16:15:00,31.62,74.876512,1.35,17.37,14.14,34.18,84.6,26.69,65.37,19.18,14.36,16,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 16:30:00,31.62,74.876512,2.14,8.02,12.07,33.22,70.4,26.8,65.17,30.49,14.41,16,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 16:45:00,31.62,74.876512,1.95,16.8,16.3,35.3,84.4,29.41,65.43,27.99,14.47,16,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 17:00:00,31.62,74.876512,2.23,18.43,16.24,41.1,84.2,29.41,65.39,31.88,14.37,17,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 17:15:00,31.62,74.876512,2.43,16.01,13.32,32.81,84.2,29.41,65.4,35.0,14.38,17,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 17:30:00,31.62,74.876512,1.64,14.91,11.93,30.75,84.6,29.32,65.37,23.33,14.36,17,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 17:45:00,31.62,74.876512,2.85,17.39,10.81,35.09,89.5,36.52,65.33,40.39,14.3,17,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 18:00:00,31.62,74.876512,3.12,11.96,12.41,33.25,96.3,36.52,65.33,44.89,14.28,18,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 18:15:00,31.62,74.876512,3.28,14.41,14.97,30.44,96.3,36.52,65.33,47.04,14.29,18,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 18:30:00,31.62,74.876512,2.61,11.4,13.91,26.28,84.2,35.89,65.37,36.88,14.35,18,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 18:45:00,31.62,74.876512,3.31,8.32,13.19,32.58,97.4,37.2,65.32,48.64,14.27,18,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 19:00:00,31.62,74.876512,2.6,2.2,12.24,32.52,98.8,37.2,65.31,33.23,14.25,19,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 19:15:00,31.62,74.876512,1.74,5.37,13.94,31.18,98.8,37.2,65.33,25.62,14.3,19,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 19:30:00,31.62,74.876512,3.39,15.02,13.53,34.84,96.3,37.14,65.34,48.55,14.3,19,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 19:45:00,31.62,74.876512,1.08,9.64,17.1,42.27,108.6,48.64,65.33,15.46,14.29,19,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 20:00:00,31.62,74.876512,0.78,10.77,16.14,29.41,120.9,48.64,65.34,10.81,14.29,20,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 20:15:00,31.62,74.876512,1.11,89.25,35.13,29.19,120.9,48.64,65.34,15.85,14.3,20,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 20:30:00,31.62,74.876512,1.35,7.66,13.1,23.67,98.8,48.13,65.31,19.55,14.24,20,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 20:45:00,31.62,74.876512,1.1,99.6,39.75,34.26,125.1,51.4,65.31,15.61,14.23,20,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 21:00:00,31.62,74.876512,1.03,13.98,19.31,42.83,130.2,51.4,65.29,14.95,14.2,21,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 21:15:00,31.62,74.876512,1.21,18.71,17.4,33.54,130.2,51.4,65.3,17.24,14.2,21,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 21:30:00,31.62,74.876512,1.12,7.5,45.17,30.28,120.9,51.34,65.3,15.98,14.23,21,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 21:45:00,31.62,74.876512,1.72,14.9,16.35,33.59,134.4,61.12,65.33,24.86,14.24,21,2,2,0,0,1,1
Amritsar,Punjab,2025-02-19 22:00:00,31.62,74.876512,1.88,14.28,16.55,36.54,139.6,61.12,65.27,26.87,14.18,22,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 22:15:00,31.62,74.876512,2.05,13.94,13.32,25.74,139.6,61.12,65.28,29.13,14.17,22,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 22:30:00,31.62,74.876512,1.47,17.44,16.29,23.62,130.2,60.36,65.28,20.64,14.19,22,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 22:45:00,31.62,74.876512,2.41,16.13,17.49,35.07,137.6,53.35,65.29,34.76,14.19,22,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 23:00:00,31.62,74.876512,2.51,13.18,14.0,22.79,135.0,53.35,65.28,35.91,14.17,23,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 23:15:00,31.62,74.876512,2.23,7.83,14.15,37.44,135.0,53.35,65.27,31.76,14.16,23,2,2,0,0,0,1
Amritsar,Punjab,2025-02-19 23:30:00,31.62,74.876512,2.25,14.42,11.35,28.8,139.6,53.95,65.25,31.82,14.15,23,2,2,0,0,0,1
Amritsar,Punjab,2025-02-20 00:45:00,31.62,74.876512,1.33,16.44,13.0,37.85,70.0,47.39,65.23,19.08,14.12,0,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 01:00:00,31.62,74.876512,1.45,15.85,13.87,30.0,73.1,47.39,65.22,20.68,14.11,1,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 01:15:00,31.62,74.876512,1.57,17.73,13.41,33.53,73.1,47.39,65.24,22.48,14.13,1,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 01:30:00,31.62,74.876512,1.68,14.09,13.64,37.47,73.1,46.38,65.23,23.95,14.12,1,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 01:45:00,31.62,74.876512,1.78,14.71,12.56,32.03,82.5,46.28,65.23,25.4,14.12,1,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 02:00:00,31.62,74.876512,1.85,19.95,15.04,29.79,94.3,46.28,65.23,26.95,14.12,2,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 02:15:00,31.62,74.876512,1.95,16.75,13.39,37.05,94.3,46.28,65.22,28.18,14.11,2,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 02:30:00,31.62,74.876512,1.68,14.09,13.64,37.47,73.1,46.38,65.23,23.95,14.12,2,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 02:45:00,31.62,74.876512,2.13,15.94,15.45,32.88,94.4,36.95,65.24,30.29,14.14,2,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 03:00:00,31.62,74.876512,2.15,12.18,9.83,31.11,94.6,36.95,65.25,30.51,14.14,3,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 03:15:00,31.62,74.876512,2.22,16.36,12.51,28.46,94.6,36.95,65.24,31.31,14.14,3,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 03:30:00,31.62,74.876512,2.03,16.56,12.23,31.39,94.3,37.37,65.22,29.06,14.1,3,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 03:45:00,31.62,74.876512,2.36,13.0,12.24,23.1,95.0,31.88,65.23,33.9,14.13,3,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 04:00:00,31.62,74.876512,0.8,11.36,13.27,32.97,95.5,31.88,65.36,11.64,14.22,4,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 04:15:00,31.62,74.876512,0.74,7.38,14.28,46.47,95.5,31.88,65.28,10.82,14.16,4,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 04:30:00,31.62,74.876512,2.31,14.84,13.53,35.56,94.6,32.05,65.26,33.22,14.16,4,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 04:45:00,31.62,74.876512,0.75,17.67,12.48,42.34,86.7,32.43,65.23,10.62,14.13,4,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 05:00:00,31.62,74.876512,0.7,15.38,10.58,37.82,75.7,32.43,65.28,10.22,14.18,5,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 05:15:00,31.62,74.876512,0.76,10.75,10.37,30.63,75.7,32.43,65.56,10.8,15.55,5,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 05:30:00,31.62,74.876512,0.77,11.71,13.23,34.54,95.5,32.39,65.24,10.82,14.14,5,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 05:45:00,31.62,74.876512,0.73,13.86,15.11,37.11,68.4,32.91,65.31,10.42,15.22,5,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 06:00:00,31.62,74.876512,0.68,13.58,15.35,38.93,58.8,32.91,65.23,9.67,14.29,6,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 06:15:00,31.62,74.876512,0.72,11.18,12.97,36.28,58.8,32.91,65.22,9.99,15.04,6,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 06:30:00,31.62,74.876512,0.71,10.52,14.39,33.64,75.7,32.87,65.28,10.2,14.62,6,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 06:45:00,31.62,74.876512,0.69,15.21,14.37,34.79,56.7,23.65,65.23,9.57,15.25,6,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 07:00:00,31.62,74.876512,0.63,10.21,12.38,32.03,54.0,23.65,65.25,9.07,15.24,7,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 07:15:00,31.62,74.876512,0.62,14.88,13.39,29.36,54.0,23.65,65.22,8.83,15.23,7,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 07:30:00,31.62,74.876512,0.65,11.96,12.05,39.54,58.8,23.96,65.21,9.35,14.83,7,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 07:45:00,31.62,74.876512,0.61,11.96,12.34,23.8,49.0,12.25,65.23,8.38,15.28,7,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 08:00:00,31.62,74.876512,0.61,14.58,12.43,37.3,42.8,12.25,65.24,8.96,15.26,8,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 08:15:00,31.62,74.876512,0.59,14.02,12.42,36.6,42.8,12.25,65.24,8.28,15.24,8,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 08:30:00,31.62,74.876512,0.61,10.35,12.62,40.43,54.0,12.51,65.25,8.76,15.25,8,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 08:45:00,31.62,74.876512,0.52,7.47,10.34,27.65,42.8,21.27,65.3,7.51,15.39,8,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 09:00:00,31.62,74.876512,0.0,1.21,26.26,31.77,42.8,21.27,65.26,0.0,14.84,9,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 09:15:00,31.62,74.876512,0.0,184.10819999999848,79.37,30.59,42.8,21.27,65.29,0.0,14.89,9,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 09:30:00,31.62,74.876512,0.55,4.85,12.15,38.62,42.8,20.57,87.19,7.7,20.93,9,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 09:45:00,31.62,74.876512,1.32,123.17,84.61,82.53,0.0,1.0,65.53,0.0,14.42,9,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 10:00:00,31.62,74.876512,1.26,31.69,144.06,101.52,0.0,1.0,65.2,0.0,14.17,10,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 10:15:00,31.62,74.876512,1.71,80.28,52.77,105.65,0.0,1.0,65.24,0.0,14.19,10,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 10:30:00,31.62,74.876512,1.5,27.87,143.59,89.84,0.0,1.0,65.6,0.0,14.46,10,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 10:45:00,31.62,74.876512,3.39,80.67,99.64,26.56,104.4,17.37,65.2,0.0,14.17,10,3,2,0,1,0,1
Amritsar,Punjab,2025-02-20 11:00:00,31.62,74.876512,3.9816719999999886,59.4,124.18,36.8,104.4,17.37,65.31,0.0,14.25,11,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 11:15:00,31.62,74.876512,3.9816719999999886,77.03,104.03,26.74,104.4,17.37,65.28,0.0,14.23,11,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 11:30:00,31.62,74.876512,1.18,155.3,97.43,119.83,85.8,14.48,65.25,0.0,14.22,11,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 11:45:00,31.62,74.876512,3.9816719999999886,119.65,70.16,30.53,71.1,19.15,65.3,0.0,14.21,11,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 12:00:00,31.62,74.876512,0.67,60.09,47.26,25.98,71.1,19.15,65.27,9.35,14.18,12,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 12:15:00,31.62,74.876512,0.71,85.32,25.52,19.9,71.1,19.15,66.13,10.0,14.79,12,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 12:30:00,31.62,74.876512,3.9816719999999886,70.23,119.03,24.18,77.0,18.78,65.25,0.0,14.19,12,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 12:45:00,31.62,74.876512,0.66,99.96,31.65,33.91,45.7,12.62,65.41,9.26,14.51,12,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 13:00:00,31.62,74.876512,0.76,109.7,51.82,27.71,45.7,12.62,65.78,10.65,15.47,13,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 13:15:00,31.62,74.876512,0.82,12.66,18.57,31.97,45.7,12.62,65.3,11.84,14.62,13,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 13:30:00,31.62,74.876512,0.67,14.18,13.16,29.3,50.5,14.15,65.71,9.62,14.94,13,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 13:45:00,31.62,74.876512,0.93,38.81,22.96,33.13,24.5,7.7,65.28,13.24,14.23,13,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 14:00:00,31.62,74.876512,0.88,7.07,17.9,30.93,24.5,7.7,65.41,12.56,14.33,14,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 14:15:00,31.62,74.876512,0.65,85.23,26.16,36.29,24.5,7.7,65.23,9.52,14.39,14,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 14:30:00,31.62,74.876512,0.89,120.35,37.03,34.54,28.3,8.63,65.31,12.6,14.88,14,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 14:45:00,31.62,74.876512,0.92,184.10819999999848,84.91,33.78,19.3,4.1,65.42,12.86,14.35,14,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 15:00:00,31.62,74.876512,0.93,113.39,63.15,30.9,19.3,4.1,65.43,13.55,14.33,15,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 15:30:00,31.62,74.876512,0.74,64.45,26.36,22.81,20.2,4.82,65.27,10.35,14.25,15,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 15:45:00,31.62,74.876512,0.67,99.76,42.4,36.81,19.1,5.32,65.6,9.66,14.57,15,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 16:00:00,31.62,74.876512,0.72,9.69,17.56,37.52,19.1,5.32,65.62,10.56,14.53,16,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 16:15:00,31.62,74.876512,0.76,12.61,17.52,24.95,19.1,5.32,65.43,11.1,14.42,16,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 16:30:00,31.62,74.876512,0.75,79.19,42.14,27.08,19.1,5.04,65.57,10.21,14.56,16,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 16:45:00,31.62,74.876512,0.74,69.88,30.3,25.76,19.1,5.32,65.63,10.66,15.04,16,3,2,0,0,0,1
Amritsar,Punjab,2025-02-20 17:00:00,31.62,74.876512,0.71,49.34,23.2,35.06,19.1,5.32,65.71,10.02,14.53,17,3,2,0,0,1,1
Amritsar,Punjab,2025-02-20 17:15:00,31.62,74.876512,0.75,11.77,18.84,33.92,19.1,5.32,65.73,10.48,14.36,17,3,2,0,0,1,1
